City,Place,Review,Rating,Name,Date,Raw_Review,Wheelchair Accessibility,Visual Impairments,Mobility Impairments,Hearing Impairments
New Delhi,Lodhi Garden,british great effect india good bad filed good lawns ancient monuments delhi smog british park monuments remains,4,Anonymous,,"The British had a great effect on India both good and bad.  This is filed under Good and Lawns.  

If it weren't for the ancient monuments (and the Delhi smog) you could be in many a British park.  The monuments themselves are all that remains...",1.0,1.0,1.0,1.0
New Delhi,Humayun's Tomb,impressive building domed architecture dating second half th century significant persian influence world heritage site set tranquil gardens ornate entrance arches list,4,Anonymous,,"A most impressive building with domed architecture dating back to the second half of the 16th century, which has significant Persian influence. This is a World Heritage site set in tranquil gardens with ornate entrance arches. This has to be in the must-see list for...",1.0,0.5,1.0,1.0
New Delhi,Swaminarayan Akshardham,beautiful fabulously built temple great architecture terrific monuments best visit winter months early spring hot,5,Anonymous,,"The most beautiful and fabulously built temple. Great architecture and terrific monuments. Best to visit in winter months or early spring, or can get very hot.",1.0,1.0,1.0,1.0
New Delhi,Qutub Minar,fine structured empire usually rush place weekends need wait ticket counter weekends nice place family children lots space inside premises,4,Anonymous,,"One of the fine structured made by empire.
Usually no rush at this place except weekends, you need to wait at ticket counter in weekends.

Very nice place for family and children as there are lots of space inside the premises and most of the...",0.5,0.5,0.5,1.0
New Delhi,Friday Mosque (Jama Masjid),went friend experience terrible white tourists living india knoww hindi entrance indian issue,3,Anonymous,,"I went there with one of my friend and our experience there was terrible.
We were both white but no tourists, I have been living in India for a while and knoww some hindi as well.
At the entrance if you are indian, no issue,...",0.5,0.5,0.5,1.0
New Delhi,Lotus Temple,definitely try visit time listen minute prayer session stay time talking completely worth absolutely wonderful acoustics beautiful singing,5,Anonymous,,Definitely try to visit at a time to listen to the 10-minute prayer session.  While you must stay in the whole time and NO talking...it is completely worth it.  Absolutely wonderful acoustics and beautiful singing.,1.0,0.5,1.0,1.0
New Delhi,Red Fort (Lal Quila),fort seeing makes understand level hard work costed build ancient times machines feel brought past,3,Anonymous,,"Well made fort, seeing that makes you understand the level of hard work it costed to build it in ancient times were no machines were there, you feel brought back to the past,",0.5,0.5,0.5,1.0
New Delhi,Humayun's Tomb,definitely best historic attractions delhi visit building beautiful preserved surrounded landscaped gardens lovely peaceful wander round huge efforts gone restoring maintaining,5,Anonymous,,"Definitely one of the best historic attractions in Delhi to visit. The building is beautiful and well preserved, and is surrounded by landscaped gardens, which are lovely & very peaceful to wander round. Huge efforts have gone into restoring and maintaining it and there is...",1.0,0.5,1.0,1.0
New Delhi,Gurudwara Bangla Sahib,traveling took little figure enter comply reasonable expectations shoes head coverings men boys visit holy shrine figured,3,Anonymous,,"Traveling on our own, it took us a little while to figure out how to enter, and how to comply with the reasonable expectations -- no shoes, head coverings for men (and boys) -- to visit this Holy Shrine. But once we figured out the...",1.0,1.0,1.0,1.0
New Delhi,India Gate,way people selling stuff overwhelmed worth taking quick pic beautiful symmetry parliament nice wide roads round clean,5,Anonymous,,Way too many people selling you stuff so was overwhelmed. Worth taking a quick pic. Beautiful symmetry with parliament...very nice wide roads round here and very clean..,1.0,1.0,1.0,1.0
New Delhi,Lotus Temple,beautiful temple set serene garden bahai greeters warm welcoming amidst hustle bustle delhi lotus temple beautiful peaceful refuge,5,Anonymous,,"This is a beautiful temple, set in a serene garden. The Bahai greeters are very warm and welcoming.  Amidst all the hustle and bustle of Delhi, the Lotus Temple is a beautiful, peaceful refuge.",1.0,0.5,1.0,1.0
New Delhi,Swaminarayan Akshardham,went metro really enjoy saw temple beautiful lots people coming going,5,Anonymous,,I went there by  metro I really enjoy there  I saw temple is very beautiful there a lots of people coming and going,1.0,1.0,1.0,1.0
New Delhi,Hauz Khas Village,delhi recommended area visit marred dudes babes flaunt ranging birmingham jersey accent want sip martinis village place retains charm expected,4,Anonymous,,"If you're in Delhi, this is a recommended area to visit.

Although marred by 'Dudes & Babes' who flaunt everything ranging from a Birmingham to a Jersey accent and want to sip Martinis in a village, this place still retains some of the charm expected...",0.5,0.5,0.5,1.0
New Delhi,Lotus Temple,visit friends main dome temple big inspite people inside silence peace exceptional quite peaceful different place noisy crowded city delhi,5,Anonymous,,"It was also part of our visit with friends. The main dome of the temple is very big. inspite of being many people inside, the silence and peace is exceptional. Quite peaceful and different place in noisy and crowded city of Delhi.",1.0,0.5,1.0,1.0
New Delhi,Lotus Temple,beautiful peaceful place unusual design removed shoes went midday hold service mins people various religions read verses scriptures really lovely touch,5,Anonymous,,"A most beautiful and peaceful place.  Such an unusual design!  We removed our shoes and went in.  It was midday and they always hold a service of about 15 mins, when  people from various religions read verses from their scriptures!   A really lovely touch.  This...",1.0,0.5,1.0,1.0
New Delhi,Chandni Chowk,visited attractions area mistake returning look street diwali packed realized tuk refused actually,3,Anonymous,,"We had already visited the attractions in this area, but made the mistake of returning here to look at the street itself on Diwali. It was packed! We realized then why so many tuk this had refused to take us. And actually there isn't much...",0.0,0.0,0.0,1.0
New Delhi,Qutub Minar,site wow factor really thought old building truly impressed towering age old tower quite majestic ancient buildings definitely worth visit especially evening,5,Anonymous,,"A site with WOW factor. I really thought it would be just another old building but we were truly impressed. Towering up above the age old tower was quite majestic with ancient buildings around it. Definitely worth a visit, especially in the evening when  he...",0.5,0.5,0.5,1.0
New Delhi,ISKCON Temple Delhi,thanks valuable time hare krishna visit iskcon communications india office follow twiiter iskconcomind follow fb iskcon nc,4,Anonymous,,"Thanks for Your valuable time! Hare Krishna :)
Please Visit Again.

#ISKCON Communications India Office
+91-11-26428016
Follow Twiiter @IskconComIND
Follow FB @ISKCON.NC",1.0,1.0,1.0,1.0
New Delhi,Qutub Minar,place history india monument outskirts delhi minar constructed years muslim king delhi defeating hindu king delhi minar meter height,2,Anonymous,,"A place from History of India, a monument in the outskirts of Delhi. A minar constructed over 800+ years back by the first Muslim King of Delhi after defeating the last Hindu King of Delhi. This Minar is over 70 meter in height. This was...",0.5,0.5,0.5,1.0
New Delhi,Swaminarayan Akshardham,beautiful place awesome architectural artistical quality single day spent experience temple thoroughly availability non vegetarian food reasonable price piousa place delhi,5,Anonymous,,It is a beautiful place with awesome architectural and artistical quality. A single day can be spent here to experience the whole temple thoroughly. There is also availability of non-vegetarian food here at a reasonable price. piousA must see place at Delhi,1.0,1.0,1.0,1.0
New Delhi,Red Fort (Lal Quila),lal quila commissioned shah jahan impressive fortification built capital relocated agra delhi india independence day annual ceremonies held lal quila august best time visit early,5,Anonymous,,Lal Quila was commissioned by Shah Jahan and is an impressive fortification built when the capital was relocated from Agra to Delhi. India's Independence Day annual ceremonies are still being held at Lal Quila on August 15. Best time to visit is early in the...,0.5,0.5,0.5,1.0
New Delhi,Rashtrapati Bhavan,place president india lives visitors allowed inside good place visit delhi close india gate parliament house,4,Anonymous,,"This is the place where the president of India lives. Though visitors are not allowed inside its a good place to visit in Delhi, close to the India gate and parliament house.",1.0,1.0,1.0,1.0
New Delhi,Lodhi Garden,excellent natural environment calm atmosphere landscape long walk kms round morning evening best places enjoying picnic day delhi family friends winter,5,Anonymous,,"Excellent natural environment, calm atmosphere and landscape.  You can go for a long walk ( about 3 kms round) in the morning and evening.  One of the best places for enjoying a picnic day in Delhi with family and friends in winter.  There is a...",1.0,1.0,1.0,1.0
New Delhi,India Gate,thing saw delhi gate india impressive structure distance parking situation bit difficult park gate india stands open maintained minute,3,Anonymous,,"The first thing I saw in Delhi was the Gate of India. It is an impressive structure even from a distance.  The parking situation is a bit difficult, but the park where the Gate of India stands is open and well maintained.  A 15-20 minute...",1.0,1.0,1.0,1.0
New Delhi,Swaminarayan Akshardham,nice temple enjoy water fountain nice enjoy hrs,5,Anonymous,,"nice temple we were enjoy more there, water fountain was very nice, we enjoy 3 hrs there.",1.0,1.0,1.0,1.0
New Delhi,Lodhi Garden,beautiful place perfect family friends couples make exercise,5,Anonymous,,"It's a very beautiful place, perfect to go with family or friends or couples, also to make some exercise.",1.0,1.0,1.0,1.0
New Delhi,Humayun's Tomb,lovely old tomb impressive time especially seeing taj mahal nice peaceful place escape hustle bustle delhi pretty far metro stations require,5,Anonymous,,"A lovely old tomb, which is very impressive to see for the first time (especially before seeing the Taj Mahal). It's a nice peaceful place too to escape the hustle and bustle of Delhi. Is pretty far from any metro stations though, so will require...",1.0,0.5,1.0,1.0
New Delhi,Swaminarayan Akshardham,hindu temple complex banks river yamuna main central temple pink sandstone marble complex halls landscaped gardens musical fountain aside hours halls complex hall,3,Anonymous,,"Hindu temple complex on the banks of river Yamuna. The main central temple is made from pink sandstone and marble. The complex is made of 3 halls, landscaped gardens, musical fountain. Keep aside at least 4-5 hours. 3 Halls in the complex - Hall of...",1.0,1.0,1.0,1.0
New Delhi,India Gate,ossum place visit new delhi india prefer visited make day happy,4,Anonymous,,Ossum place for visit in new Delhi India. I prefer that to all visited here. And make your day happy👍,1.0,1.0,1.0,1.0
New Delhi,Rashtrapati Bhavan,came recommendation garden given miss disappointed great collection plants flowering herbaceous manicured lawns trees shocker charge single rupee,3,Anonymous,,"Came here on someone's recommendation, that the garden can't be given a miss! Wasn't disappointed at all. Such a great collection of plants, both flowering and herbaceous, and so well manicured lawns and trees. Almost a shocker that they they didn't charge a single Rupee,...",1.0,1.0,1.0,1.0
New Delhi,Delhi Airport Metro Express,fastest mode transport delhi reach airports spacious connected metro services,3,Anonymous,,It is one of the fastest mode of transport in delhi to reach airports. spacious and well connected metro services.,1.0,1.0,1.0,1.0
New Delhi,Chandni Chowk,took rickshaw street tiny smooth suffered movements rickshaw really finished tour hour buying passed wholesale shops nice,3,Anonymous,,We took the rickshaw but the street was tiny and not smooth so we suffered from the movements of the rickshaw and really i finished the tour after One hour without buying anything as we passed through too many wholesale shops nice but not where...,0.0,0.0,0.0,1.0
New Delhi,Qutub Minar,nice clean historical place watch specially ashoka stumbh iron pillar old rust corrosion free connected metro,5,Anonymous,,"Nice & clean historical place.. Must watch, specially for ASHOKA STUMBH or Iron Pillar, which is very old but still it is rust & Corrosion free.. well connected by Metro.",0.5,0.5,0.5,1.0
New Delhi,ISKCON Temple Delhi,iskcon template east kailash nice spiritual place nice attraction delhi visitors exhibition itinary great stuff watch,5,Anonymous,,ISKCON template in east of kailash is nice spiritual place and nice attraction for delhi visitors too... It also has a exhibition which must be there in itinary since it has great stuff to watch...,1.0,1.0,1.0,1.0
New Delhi,Qutub Minar,marvellous place visit historical place family friends enjoying lot piece love visit picnic friends,5,Anonymous,,Marvellous place to visit this historical place with family & friends. Enjoying a lot with the piece. Love to visit & picnic there with friends.,0.5,0.5,0.5,1.0
New Delhi,India Gate,magnificent piece structure reminding freedom fighters feel proud time visit place,5,Anonymous,,magnificent piece of structure reminding of our own freedom fighters. Feel proud to be there every time I visit the place.,1.0,1.0,1.0,1.0
New Delhi,India Gate,went group night place lit great spend evening need walk bit cars autos allowed right memorial great visit day time obviously,5,Anonymous,,"We went as a group of four at night, the place was lit up and great to spend an evening. You need to walk a bit, since cars and autos are allowed right up to the memorial. Great to visit at day time too obviously.",1.0,1.0,1.0,1.0
New Delhi,Chandni Chowk,great place explore old delhi street foods quite variety rush things disorderly wide cater paranthas lassi rabri chats lot charm old delhi incomparable loved tiny lanes colorful jewelery,5,Anonymous,,"Great place to explore into Old Delhi's street foods which is a quite some variety. Too much rush mostly and things disorderly around. Yet wide cater of Paranthas,lassi,rabri,chats,and lot more.The charm of old Delhi is incomparable. We loved the tiny lanes and the colorful jewelery...",0.0,0.0,0.0,1.0
New Delhi,Swaminarayan Akshardham,visit place delhi good huge structure miss light sound option veg food case requires visit plan ample time temple premises,4,Anonymous,,Must visit place in Delhi. Very good and huge structure. You can't miss light and sound show. Option of veg food is also there in case someone requires during their visit. Plan this with ample time so that whole of the temple premises can be...,1.0,1.0,1.0,1.0
New Delhi,Qutub Minar,historic site worth visiting make sure guide history place explained guide,4,Anonymous,,"Very historic site. And very worth visiting. Make sure you have a guide as the history of the place, explained through the guide.",0.5,0.5,0.5,1.0
New Delhi,Qutub Minar,metro qutab minar metro station auto nd enjoy beautiful architectural marvels delhi dont miss duplicate minar started completed nearby areas awesome restraunts meal,5,Anonymous,,"Go there by metro,qutab  minar metro station.Take an auto nd enjoy one of the most beautiful architectural marvels of Delhi.Dont miss the duplicate minar which was started but was not completed.Nearby areas has some awesome restraunts so you can go for a meal after that",0.5,0.5,0.5,1.0
New Delhi,Lotus Temple,clean orderly staff polite place calming influence center clam cleanliness dirty stressful delhi,3,Anonymous,,"very clean, orderly and staff very polite. Place had a very calming influence on you. A center of clam and cleanliness in a otherwise dirty and stressful Delhi",1.0,0.5,1.0,1.0
New Delhi,Humayun's Tomb,really enjoyed visiting humayun tomb tomb grounds ancillary buildings great inspired taj mahal similarities quite apparent,5,Anonymous,,"We really enjoyed visiting Humayun’s Tomb. The tomb, grounds, and ancillary buildings were great!

This was inspired by the Taj Mahal, and the similarities are quite apparent.",1.0,0.5,1.0,1.0
New Delhi,Swaminarayan Akshardham,beautiful temple new far temples india highly recommend visit mind pictures allowed bring cell phone completely walled,5,Anonymous,,"This is a beautiful temple that is new as far as temples go in India. I highly recommend a visit, but keep in mind that pictures are not allowed. You can't even bring your cell phone in and it is completely walled off so there's...",1.0,1.0,1.0,1.0
New Delhi,Red Fort (Lal Quila),lot construction went great place explore definitely audio guide u understand looking rp foreigner rp local,5,Anonymous,,"It was under a lot of construction when we went in , a great place to explore , definitely have audio guide so u understand what your looking at . 500 rp for foreigner and 30 rp for local",0.5,0.5,0.5,1.0
New Delhi,Swaminarayan Akshardham,akshardham temple amazing place delhi boat ride history pretty cool swaminarayan movie light evening awesome visit definitely great time ways,5,Anonymous,,"Akshardham Temple is an amazing place in Delhi. The boat ride through the history is pretty cool. The swaminarayan movie and the light show in the evening are awesome.

A must visit for everyone. One will definitely have a great time here. No 2 ways...",1.0,1.0,1.0,1.0
New Delhi,ISKCON Temple Delhi,thanks valuable time hare krishna visit iskcon communications india office follow twiiter iskconcomind follow fb iskcon nc,4,Anonymous,,"Thanks for Your valuable time! Hare Krishna :)
Please Visit Again.

#ISKCON Communications India Office
+91-11-26428016
Follow Twiiter @IskconComIND
Follow FB @ISKCON.NC",1.0,1.0,1.0,1.0
New Delhi,Qutub Minar,kutub minar great tourist destination delhi years archaeological society india good job maintaining large lawns maintained clean apart tourists lot local people visit monument,5,Anonymous,,"Kutub Minar is a great tourist destination in Delhi. Over the years, the archaeological society of India has done a very good job of maintaining it. The large lawns are well maintained and clean. Apart from tourists, lot of local people visit the monument, as...",0.5,0.5,0.5,1.0
New Delhi,Chandni Chowk,bustling market hog nook crock street want purchase eat visit place want feel glimpse old delhi life,3,Anonymous,,Bustling market where you will get everything and can hog anything. Nook & crock of this street has something you want to purchase and eat. A must visit place if you want to see and feel a glimpse of old Delhi life.,0.0,0.0,0.0,1.0
New Delhi,Humayun's Tomb,wanna prepare taj mahal exploration definitely recommend humayun tomb really interesting pretty,5,Anonymous,,"if you wanna prepare for your taj mahal exploration, I would definitely recommend to see humayun´s tomb. Really interesting to see and pretty also!",1.0,0.5,1.0,1.0
New Delhi,Delhi Airport Metro Express,best things like staying dwarka board metro express dwarka sector metro station reach new delhi mins price reasonable,5,Anonymous,,One of the best things I like about staying in Dwarka. Board a metro express at Dwarka Sector 21 metro station and you reach New Delhi in 25 mins and the price is reasonable.,1.0,1.0,1.0,1.0
New Delhi,Lotus Temple,unique place people religion come pray visited place liked,4,Anonymous,,This is a unique place where people from all the religion can come and pray. I have visited this place and liked it very much.,1.0,0.5,1.0,1.0
New Delhi,Swaminarayan Akshardham,allocated hours visit tour whilst temple impressive appear authentic amazing historical sites seen delhi building appeared manufactured machine built,5,Anonymous,,We had been allocated 3 hours for this visit by our tour and whilst the temple itself was impressive it didn't appear as authentic as some of the other amazing historical sites we had seen in Delhi.  The building appeared more manufactured and machine built....,1.0,1.0,1.0,1.0
New Delhi,Red Fort (Lal Quila),really loved place great historical site worth visit recommend keen pohotographer visit ealy morning sunset best soft golden light help taking photos,5,Anonymous,,"Really loved the place, a great historical site which is worth the visit, I just recommend if you are a keen pohotographer to visit either at ealy morning or around sunset to get the best soft golden light to help you taking the photos. You...",0.5,0.5,0.5,1.0
New Delhi,Humayun's Tomb,absolutely beautiful tomb building structures park peaceful oasis love tomb revealed series ornate gateways visit delhi,5,Anonymous,,Absolutely beautiful tomb building and other structures and park. Very peaceful oasis. Love how the tomb is revealed through a series of ornate gateways. A must-visit in Delhi.,1.0,0.5,1.0,1.0
New Delhi,ISKCON Temple Delhi,thanks valuable time hare krishna visit iskcon communications india office follow twiiter iskconcomind follow fb iskcon nc,4,Anonymous,,"Thanks for Your valuable time! Hare Krishna :)
Please Visit Again.

#ISKCON Communications India Office
+91-11-26428016
Follow Twiiter @IskconComIND
Follow FB @ISKCON.NC",1.0,1.0,1.0,1.0
New Delhi,India Gate,india gate place miss visit early mornings best evenings crowded th feb priminister mr modi inaugurated wonderful place adjecent ti area called war memorial superb place,5,Anonymous,,"India gate  is a place one should  never miss to visit..
Early mornings are the best.. 
Evenings get too crowded  ..
On 25th feb 2019,priminister ,Mr Modi inaugurated a wonderful  place Adjecent ti this area called WAR MEMORIAL.. 
it's superb.. 

(go to this place  in...",1.0,1.0,1.0,1.0
New Delhi,Humayun's Tomb,amazing historical site india lots interesting history number individual sites main site lots tabs english descriptions read lots open space difficult really hot days certainly worth seeing,5,Anonymous,,Amazing historical site in India with lots of interesting history.  A number of individual sites together around the main site.  Lots of tabs with English descriptions to read.  Lots of open space so can be difficult on really hot days but certainly worth seeing,1.0,0.5,1.0,1.0
New Delhi,India Gate,v good place citizen lively families enjoying festive atmosphere visit india gate try sunset war memorial commemorates indian soldiers,5,Anonymous,,"This is v.good place. Every citizen should go here once. It is very lively, with many families enjoying a almost festive atmosphere. When you visit India Gate, try to do it at sunset. It is a war memorial that commemorates the 90,000+ Indian soldiers that...",1.0,1.0,1.0,1.0
New Delhi,Qutub Minar,best antique monuments delhi includes incredible tower important hindu column,4,Anonymous,,One of the best antique monuments in Delhi. Includes an incredible tower and important Hindu column.,0.5,0.5,0.5,1.0
New Delhi,Lodhi Garden,world colonial charm historical monuments tall colonnades towering trees lush gardens sprawling green spaces want amidst hustle bustle busy megalopolis difficult fault place clean rest rooms,3,Anonymous,,"A world of colonial charm with historical monuments and tall colonnades of towering trees, lush gardens and sprawling green spaces. What else do you want amidst the hustle bustle of this busy megalopolis.
It's very difficult to find fault with this place. Clean rest rooms,...",1.0,1.0,1.0,1.0
New Delhi,Chandni Chowk,lots vendors lots things bought aware material purchased check qualtiy product carefully clothes good buy food available yummy make sure bargain,5,Anonymous,,Lots of vendors and lots of things can be bought but be aware of material purchased. Check the. qualtiy and product carefully. Clothes are a good buy. Food available is also yummy. Do make sure that you bargain as well.,0.0,0.0,0.0,1.0
New Delhi,Chandni Chowk,like crowds recommend visit festival time visited unreal experience wall wall people rickshaw driver trouble making way silver lane pasted sari shops,4,Anonymous,,"If you don't like crowds I wouldn't recommend you visit here!!
It was festival time when we visited but it was an unreal experience.
Wall to wall people. The rickshaw driver was having trouble making his way down Silver Lane. We pasted many sari shops...",0.0,0.0,0.0,1.0
New Delhi,Chandni Chowk,place crazy busy particularly enjoyed rickshaw ride sit relax enjoy spectacle lots great shipping withstand environment,5,Anonymous,,"This place is crazy busy, but it is a must see.  We particularly enjoyed the rickshaw ride so that we could sit back relax and enjoy the spectacle!  Lots of great shipping to be had, if you can withstand the environment.",0.0,0.0,0.0,1.0
New Delhi,Hauz Khas Village,lovely place spend time friends love picnic place really good,5,Anonymous,,lovely place to spend time with yourself or friends. I love to have picnic here and place is really good.,0.5,0.5,0.5,1.0
New Delhi,Humayun's Tomb,visited new delhi day spent hour wandering site interesting spectacular buildings worth visit,4,Anonymous,,Visited here when in new delhi for the day. Spent just over an hour wandering around the site. Very interesting and spectacular buildings. Worth a visit.,1.0,0.5,1.0,1.0
New Delhi,Qutub Minar,know plenty reviews qutub share beautifully landscaped garden green lawns majestic tower middle certainly sight worth praises pity,5,Anonymous,,"I know there may have been plenty of reviews on the Qutub already, but i had to put in my share too. Beautifully landscaped garden, green lawns and the majestic tower in the middle. Certainly a sight worth praises. Its a pity we are not...",0.5,0.5,0.5,1.0
New Delhi,Friday Mosque (Jama Masjid),hate history classes childhood whats point studying happened forefathers cares king died battle opinion ancient india untill visit place way built,1,Anonymous,,"I hate history classes during my childhood. Whats the point of studying something which happened during our forefathers & who cares about a King who died in battle. This was my opinion about our ancient India untill i visit this place. 
The way it built...",0.5,0.5,0.5,1.0
New Delhi,Chandni Chowk,shopper paradise comes ethnic wear starting raw materials designer accessories miss food joints serve best indian desserts indian paranthas,5,Anonymous,,It's a shopper's paradise where you can find anything and everything when it comes to ethnic wear..starting from raw materials to designer accessories..and not to miss are the food joints they have that serve the best Indian desserts and Indian Paranthas..!!,0.0,0.0,0.0,1.0
New Delhi,Swaminarayan Akshardham,memorable pleasant place visit better fountain light evening,4,Anonymous,,A memorable and pleasant place to visit. Its even better to see the fountain light show in the evening.,1.0,1.0,1.0,1.0
New Delhi,Gurudwara Bangla Sahib,god believer believe place meditate god house bangla sahib gurudware times time feel different positive energy people darshan,5,Anonymous,,I am a God Believer and i believe that any place where we meditate is a God House. I had been to Bangla Sahib Gurudware so many times but every time is feel different and full of positive energy. All people must go for Darshan.,1.0,1.0,1.0,1.0
New Delhi,Qutub Minar,really interesting place visit great guide explained history amazing certainly educated fiance long history delhi worth visit low flying parrots terrific,5,Anonymous,,"Really interesting place to visit, we had a great guide who explained everything so well. The history is amazing and certainly educated me and my fiance to the long history of Delhi. Well worth a visit and the low flying parrots made for some terrific...",0.5,0.5,0.5,1.0
New Delhi,Swaminarayan Akshardham,amazing beautiful temple architecture impressive love visit temple stay longer downside tourist little bit difficult,5,Anonymous,,"Amazing and beautiful temple. The architecture is very impressive! I would love to visit the temple again and stay there for longer. The only downside is, that you cannot take anything with you. As a tourist that is a little bit difficult.",1.0,1.0,1.0,1.0
New Delhi,India Gate,like similar places grandeur arch impressive worth spending time walking base feel important symbolic indian culture probably wont long definitely,5,Anonymous,,"Like some many similar places, the grandeur of the arch is very impressive, and it worth spending some time walking around the base to get a feel for how important and symbolic this is in Indian culture. You probably wont be here long, but definitely...",1.0,1.0,1.0,1.0
New Delhi,India Gate,india gate originally called india war memorial war memorial located astride rajpath eastern edge ceremonial axis new delhi india place nice visit destination delhi ample parking,2,Anonymous,,"The India Gate, (originally called the All India War Memorial), is a war memorial located astride the Rajpath, on the eastern edge of the ‘ceremonial axis’ of New Delhi, India.

The place is nice and must visit destination if you are in Delhi. Ample parking...",1.0,1.0,1.0,1.0
New Delhi,Swaminarayan Akshardham,memorable time akshrdham visit intricacies temple design cleanliness beautiful gardens discipline decor maintained worth noticing shows awesome informative really recommended,5,Anonymous,,"We had a memorable time with Akshrdham visit. The intricacies of temple design, the cleanliness all around, beautiful gardens, discipline and decor maintained were worth noticing. Also the shows were awesome - very well done and very informative. It is really recommended for at least...",1.0,1.0,1.0,1.0
New Delhi,Friday Mosque (Jama Masjid),felt like prison place worship westerners routinely humiliated ripped stupid gowns women appropriately dressed erroneous rupees entrance fee like wander bare feet pigeon faeces,2,Anonymous,,"Felt more like a prison than a place of worship. Westerners are routinely humiliated and ripped off (stupid gowns for women, when already appropriately dressed, and an erroneous 300 rupees entrance fee). If you like to wander around in your bare feet through pigeon faeces...",0.5,0.5,0.5,1.0
New Delhi,Qutub Minar,visit know history qutub minar ancient time huge tower heavy stones treat watch rest structure,4,Anonymous,,"Once you will visit you will get to know about the history of Qutub Minar as it was made during ancient time, there is a huge tower made up of heavy stones which is a treat to watch and rest of the structure also is...",0.5,0.5,0.5,1.0
New Delhi,Red Fort (Lal Quila),visit place dehli crowed evening busy ittenary unable visit inside u simply reached place car rickshaw,3,Anonymous,,On of the must visit place in Dehli.very crowed at evening .due to busy ittenary unable to visit inside .u simply can reached the place by car or rickshaw,0.5,0.5,0.5,1.0
New Delhi,Humayun's Tomb,humayun tomb beautiful place great spot photos loved visiting definitely worth visit,5,Anonymous,,Humayun's Tomb is such a beautiful place and a great spot for photos. I loved visiting. It's definitely worth a visit.,1.0,0.5,1.0,1.0
New Delhi,Humayun's Tomb,relatively preserved example mughal architectural style clear precursor taj mahal course taj white marble tomb red sandstone addition main tomb worth checking,4,Anonymous,,"A relatively well-preserved example of the Mughal architectural style that was a clear precursor to the Taj Mahal (although the of course the Taj is white marble while the Tomb is red sandstone). 

In addition to the main Tomb, it's also worth checking out the...",1.0,0.5,1.0,1.0
New Delhi,Gurudwara Bangla Sahib,best place visiter near connaught place place thank god remerber god thank,5,Anonymous,,best place for visiter near connaught place. place to thank god. always remerber god and thank to him.,1.0,1.0,1.0,1.0
New Delhi,Humayun's Tomb,arrive minutes closing time disturbed visit nice way start exploring mogul architecture,3,Anonymous,,we arrive just 5 minutes before closing time so nobody disturbed our visit. Nice way to start exploring the mogul architecture.,1.0,0.5,1.0,1.0
New Delhi,Gurudwara Bangla Sahib,regularly visiting gurudwara bangla sahib enjoy guurbani english meaning screens religious caste bar forget langer free kitchen,4,Anonymous,,We are regularly visiting Gurudwara Bangla. sahib .You can enjoy Guurbani with their English meaning on screens. No religious or caste bar. Never forget langer(Free Kitchen),1.0,1.0,1.0,1.0
New Delhi,India Gate,new delhi sight seeing excellent mr raju cooperative trip recommend hemkund travel,4,Anonymous,,New Delhi sight seeing was excellent. Mr. Raju was very cooperative throughout the trip. I recommend Hemkund travel.,1.0,1.0,1.0,1.0
New Delhi,Humayun's Tomb,said humayun tomb lies grave emperor humayun inspiration taj mahal humayun tomb known dormitory moguls contains graves high ranking mogul nobles,2,Anonymous,,"It is said the Humayun's Tomb where in lies the grave of Emperor Humayun was the inspiration for the Taj Mahal.

The Humayun Tomb is also known as the dormitory of the Moguls as it contains over a 100 graves of high ranking Mogul nobles....",1.0,0.5,1.0,1.0
New Delhi,Swaminarayan Akshardham,description pros wonderful serene place initial checking u enter main complex u food court sorts u wud spoilt choices vegetarian food place,5,Anonymous,,"Description / Pros
- wonderful serene place.
- After the initial checking and before u enter the main complex , u have a food court of sorts.. . . U wud be spoilt for choices ( vegetarian food ) . There is a place where...",1.0,1.0,1.0,1.0
New Delhi,Gurudwara Bangla Sahib,use visit regularly time feel relax peace mind beautiful place easily accessible proper way enter place people age group seva,5,Anonymous,,"I use to visit there regularly , every time i feel the same relax or peace of mind . very beautiful place , easily accessible , there is a proper way to enter the place , People of every age group is doing seva there...",1.0,1.0,1.0,1.0
New Delhi,India Gate,place visit delhi place like carnival everytime visit pleasant weather like cherry cake good place photography,5,Anonymous,,this is a place that you must visit if you are in delhi. This place is more like a carnival everytime you visit. A pleasant weather is like a cherry on the cake. good place for photography.,1.0,1.0,1.0,1.0
New Delhi,Gurudwara Bangla Sahib,musical vibration touch deep soul heart nice people voluntary work feeding food water visitors perfect place shelter home god,5,Anonymous,,"Musical vibration touch deep the soul and heart
Nice people doing voluntary work by feeding food and water to visitors 

Perfect place to find shelter in the home of God",1.0,1.0,1.0,1.0
New Delhi,Swaminarayan Akshardham,th time time wife place beautiful places india carry camera security region mobiles banned laser water,4,Anonymous,,"It was 10th time when I was there but first time with my wife.
This place is one of the most beautiful places of India.
But you can't carry a camera with you due to security region and mobiles are also banned.
Laser water show...",1.0,1.0,1.0,1.0
New Delhi,Qutub Minar,amazing history place pillars taken buddhist hindu temples scattered country muslim place worship weird ganesh buddha images scraped,4,Anonymous,,It's amazing that there's so much history in this place. The pillars were taken from Buddhist and Hindu temples scattered all over the country and made into a Muslim place of worship. It's weird to see Ganesh' and some Buddha's images that were scraped off...,0.5,0.5,0.5,1.0
